userid,textid
1367088336460865539,81407
1031691314536935424,71805
3736514593,81408
1398966529874608129,81409
151796516,81410
962792764458061825,81411
19222048,81412
1358005205724520450,81413
18636269,81414
1497111725262487561,81415
30863652,77376
1500575647189504000,78243
752264539748589569,44994
1256280448117899265,81416
2384437928,81417
1069382286355955712,81418
1370778750,81419
191683360,79569
1386806724,77443
3152232657,75579
139020999,81420
797089304648581120,81421
1195370000665710592,81422
67097336,80405
2378324935,81423
1448950033299218441,81424
69167118,81425
1585883772,81426
276943235,81427
467517878,80510
1108930095148748800,81428
2751941321,81429
1162725299617796101,77358
77016242,74278
1077060434140618757,81430
1313094754859589632,70963
118135159,71217
246667561,62460
1170605427240779776,70963
125592809,81431
2427348667,67469
2184875674,78765
1310982818206547968,78604
928335582136295424,81432
79019935,81433
3997870336,81434
2511313269,77390
1157474481440321536,81435
1176540640437514241,81436
868550340282650624,81437
1474071667097882625,81438
1189203089854730241,81439
160271596,77390
426503381,70963
824568434469933058,70963
1203715953873346562,81440
790958893518168066,81441
1007556840563986432,81442
2501824985,77851
1418314766729289729,81443
2896213998,81444
2980219583,77774
1304140480075137024,81445
1327375614131777537,81446
925876396878020608,81447
348853695,81448
715355966141759490,80413
95790678,80638
1411296557127794699,81449
1270953596423561218,81450
3263280604,81451
1495433975523078148,80763
219813126,81452
81150616,81453
1499252163582861314,81454
2218282897,81455
1237941258586218496,81456
1498239980099055618,75746
1156924266,78557
752264539748589569,74779
355122344,81457
1056208140658728961,81458
1484416314,81459
1583034342,81460
258041710,76846
1435508960954654724,81461
1457894537519587328,70600
2739009416,81462
3381997480,81463
1260291966186782725,77630
1469002165603778567,81464
2188341453,81465
1473935239512670208,81466
122118981,81467
844141148,81468
21542518,81469
349946153,77369
864806214856617985,56669
3304499594,81470
1539113774,77533
1153414665000640512,77629
1360939395688378369,70928
14741904,81471
54962744,81472
1382877771274145799,81473
458204427,41781
1364061464777035776,71539
232342038,81474
14879800,81475
882472991552155652,81476
2436608759,81477
1197961849314168833,81478
242739989,81479
1322149571867398145,81480
256969257,77456
505775929,70963
1286642568919502848,81481
1464289752,78326
880555208,72069
1488995479585230854,81482
120457204,78945
1357342237,80183
1482399236692090881,81483
706023315413016576,81484
860278130761768960,57182
1222168465449947136,81485
775039077980700673,81486
852553470,81487
28180681,81488
1199312834330578945,81489
1496708114279800832,81490
875239355236859904,70963
814077126332784640,81491
864159215199412225,77456
1096788464383811585,74889
1497922581139050502,81492
894616375901257728,80967
63923404,77710
1441642381418242054,78227
204913392,81493
2916646212,81019
4697225545,81494
768791982881767424,81495
531105018,77659
1501237332921536523,81496
1310198480,70963
27746796,81497
422366976,81498
497363081,77715
1497107089587683341,81499
587258432,81500
850716477934125057,70963
3075453035,81501
1453761756686389256,73756
1437061590126366724,81502
80208000,77369
242735736,81503
21986256,81504
1498314815542079488,81505
1331051355276857349,78952
89403615,80477
2238870966,78202
886931874,81506
1495398249385324544,81507
77254498,44009
992813698853912576,70963
4601569703,81508
1498613297121497091,81509
65945574,78857
210806453,81510
957831788293836800,81511
22427758,81512
1241883924306919424,81513
1492803103271403521,81514
53665207,81515
1444696157217824777,71269
1349131629793579011,81516
1431212587396616193,79435
895095735238000640,81517
807032401,81518
853857324737454080,81519
300433689,77456
1361421130117091328,81520
1487811402056323073,78566
1242838658798895104,81521
313898060,81522
549017302,79112
2693402270,70979
1361328712864718849,77599
1155424836795215872,77456
1379002186831704068,78852
843337441,81523
1174311502725242880,79828
1441408768529604611,81524
1244635041545646080,72385
1358845338287751169,78612
2479088160,81525
728338694587944960,81526
1364917867129561091,77372
987278238,77369
1002945435936403458,81527
1336158087191744514,81528
1334559806397431808,81529
1174335540130279425,81530
610225826,78788
4069699763,81531
1251517243411709954,81532
950339922602479616,81533
408334593,81534
1190299805723058177,80798
88320350,49915
1501468433971650562,81535
47496394,81536
93021775,81537
742326151327166464,81538
22526181,81539
134872190,81540
3378571438,81541
2243508517,71805
1444463571463819269,81542
3402534359,81543
1424638384966815749,79140
794550237855698944,81544
1441802737994272776,81545
767791695681425408,81546
2387212759,70963
1415887975938871297,81547
570489283,81548
1175836344079306753,81549
1496186614736896000,81550
976522138185338885,77443
946768172786569217,81551
369819300,81552
1421078983953821699,81553
1493902042166968327,64161
329215336,81554
2192416092,81555
785818380657831936,81556
1014345292819279872,81557
177509668,81558
1169260861317206017,81559
19299421,81560
988210405,77533
2456037660,81561
1260204196542009345,81562
1499582642370629632,81563
326787876,81564
1231088701427585024,70963
1369457867317731328,81565
561786554,81566
167219977,77599
1045976040877756421,81567
1249117158,81568
1478248937953890307,81569
2822043122,81570
1206669497903538177,81571
1254554838576308225,79280
1331503148276572163,77582
811090079880007680,77456
1496771251905441797,81572
767758540903739392,81573
537005382,77717
1334654385863811072,81574
54717453,81575
1196527897118421003,77402
22080407,81576
3073230641,81577
1490416484677558277,78805
1139515293007351808,81578
2560633296,78806
800099725559021568,81579
2989551036,81580
1152925706885578753,78243
933976819,70963
231884040,77622
1484117572350009345,81581
1083495635561541632,81582
2724199448,77555
1236872749345202176,81583
23099705,81584
838344210,81585
516065629,70963
386955188,77390
906438936926420992,70963
1091004743235833856,81586
392552289,81587
1446152446397587472,81588
448562081,65482
4502615608,81589
1024110488928612352,77456
278196529,70934
1500911366185574409,57182
4669538472,81590
844443090173743106,70963
1277892639942012930,70963
1579123928,81591
2453069245,81592
1301477989398581249,81593
1304809931699351552,81594
2485478112,70963
1722552776,81595
4469677392,85
64837409,71378
1350777097854349312,81596
1377975604616826886,81597
368808963,81598
128277734,77595
615334509,81599
1233092738335178752,81600
1497878572136079361,80800
22275767,81601
25110085,77595
4185748277,77874
1157634068114227201,81602
1357510406420516865,81603
2764123399,77456
2793371435,81604
927877856184623108,70963
232936512,81605
3166124234,81606
1334654385863811072,81607
140348491,77969
728988972790235137,81608
110460403,77390
93787864,81609
1102968375284776965,81610
993165096,81611
42606652,81612
622220880,71844
1494321542074970115,77491
1221984711133757440,73301
450660262,81613
120206634,77491
1476567627971584000,77646
162471426,81614
1380145054644379652,81615
1498820723162374158,81616
1233596796414218240,70963
198093342,81617
49950877,77879
783683858986393600,81618
1032259807137484800,77843
18435438,81619
796152335236001792,81620
837622783395921920,81621
1362144619,81622
2573619805,77599
77614099,81623
16198316,81624
280229369,81625
1489360206287060992,71672
2052911,81626
22991930,81627
128249268,81628
3194797786,61135
1155725551,81629
38093194,81630
1446724086,81631
955910644720635904,77927
1497104590931595268,75090
4730925312,81632
287958193,81633
296598612,81634
1142635926981500929,70963
918645660877955072,81635
54498037,81636
1486374146879729664,80165
1386063471507165186,70963
1294721292927512577,70963
1463222540353118209,81637
1208797459415207936,81638
825095381918834688,77443
20164158,78481
17207510,81639
1292112348115853314,81640
20600204,81641
489476611,81642
477699074,81643
1143659612,81644
94030271,81645
1327129509838139393,71612
569486089,81646
4724368668,79244
1111697667946659840,81647
287210934,71062
4872728925,79435
140783711,79599
1432868975956819969,81648
1496146659604058121,81649
1374672061763887107,81650
1164812549264592896,77622
1019983127458926592,70963
132290512,81651
1175335475944579072,79630
731171186802077696,81652
1032088550760538112,70963
259424113,77982
1302681567475707909,77372
1497305969277259776,77599
1499810039506391040,81653
1468545497619402755,81654
1239918424710676480,77369
923970170112049157,81655
96718576,81656
1078533224211435520,70963
1091488613244653568,78032
1496811389469474822,81657
1488269947474227201,81658
230149277,78540
1273206520319283201,74977
807787995940036608,81659
358483969,81660
758334704626044928,81661
2177186108,81662
912193592,78072
709538735742816256,81663
1418149590,81664
833302381727211520,81665
1291302834684788736,81666
1470102108,81667
2233203227,81106
976009556,81668
40113068,78021
876956162,70963
1412883745099632640,81669
870904074937528320,71095
1234909953342701568,81670
4824152675,81671
88196314,81672
1500031041393856513,81673
1388214433374261251,81674
1479877002882699266,70882
2539607668,78737
1494370657152675840,81675
1314187709288779776,81676
737000105572700162,81422
2854796390,81677
1473647942087020547,71350
1496034193318596611,81678
143535835,81679
178237227,81680
1179768989578170370,81681
1280608758893248515,81682
519640123,80108
815251442172915712,78951
3345904115,78150
883336390951530496,81683
1479472925774270468,81684
1440238956277235713,70963
1499108983944228864,81685
406415690,81686
825772110991736835,81687
4344777734,70963
91430932,81688
1351640810215903232,81689
825448419787431937,81690
923141068631179264,81691
579264682,81692
1490627839997136896,77850
2989289213,71539
3342177214,81693
1262640251199201282,78159
3447368653,70963
909799310879002626,78092
791319195057135616,81694
2465560952,77372
1268557423649992706,81695
1196110431980597253,81696
585191650,78417
1053389481380888578,81697
1044555611994771456,81698
143225212,74214
376310225,81699
1031893270425530368,70963
2570346092,81700
2239428283,77646
1298634888426303488,81701
1542573188,71350
1200075307144957952,81702
495868202,81703
1366872135227088900,77798
2318668188,81704
1281660648,81705
148295006,81706
89830643,81707
326760883,56669
1213763968977604608,81708
2248928042,70963
1427348548950138881,77393
1483596050128588804,81709
1277248432332300288,77646
1177051177,81710
1472595959989350403,79673
195853015,81711
829001235894267910,81712
17593514,81713
131075830,81714
392244194,79263
2235621204,81715
2529379782,81716
3103299212,81717
906875867032322051,81718
1265946441630900224,70963
877157388847112192,81719
1222001,81720
6712322,81721
279316577,78150
474280324,81722
1329404329481166848,80438
2478628440,78498
817089691929419777,81723
962940870797545472,77677
848406568429158400,70963
3294077848,81724
1098815471594364930,70963
3832026569,81725
800128398492209152,72498
1498314815542079488,81726
89732983,81727
1245769396431306753,81728
711943611529580544,70963
82633795,71378
52347432,81729
493536932,77628
931832609595973632,81730
1221974804548476929,77629
595538348,77592
571797121,81731
1187662962506522625,81732
1362358347580727300,77369
1461826921206059020,81733
4188145335,78745
2904916593,80196
1296744659192971264,81734
524122127,81735
1399411106570018817,81736
3011917536,81737
1332343110387511304,81738
737859404188557312,70963
1120169427113132034,70963
713745420518690817,70963
772459062785110016,81739
1137901050130784257,81740
396044297,81741
145703465,81742
284920800,81743
1252555547842359300,81744
985815181623250945,81745
1499580044892680193,81746
1086235317143666689,81747
822974256996679680,71644
48937434,77389
923154966424014848,81748
1433139534963908611,73017
21744028,77551
1167375852247478272,32394
2584349288,81105
269867257,81749
820596815674404864,81750
1131679056846622722,81751
2829989468,81752
1314241954058833926,81753
1364993444335280128,81754
1028283921534836737,70963
24261700,38252
559955154,81755
1495827919314186242,77587
613988694,81756
1497604541658849282,81757
1475225147548344327,81758
1197961849314168833,81759
110788643,81760
4429173328,79630
1079857407709376512,81761
979006225,81762
2479765807,71590
156370650,77443
866051577844551681,78951
1497890039266779138,81763
598515806,81764
3365537650,81765
1129769586465878020,81766
4850174931,81767
3079274636,81768
289118612,81769
1334654385863811072,81770
18754412,81771
27585547,81772
1467383647279804420,70963
316676768,77453
1386011909770596358,80104
814057568397979648,70963
2302377634,78744
2933546275,81773
118169380,80868
1310944827194986497,70963
1242469750279524352,70963
289176023,70963
1491877993366630405,81774
34857736,81775
1360955825687265282,69127
356411775,77872
2265199550,81776
2265764975,71045
1291228730241818625,81777
1180555908,79235
